path,id,parent_id,level,object_id,object_type,object_key,query_status,query_time,query_type,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.likeCount,snippet.totalReplyCount
j3LftIHVMZE/Ugx5BHuecG7_dQHYcnh4AaABAg,14058,14027,1,Ugx5BHuecG7_dQHYcnh4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Bro what happened to wolves.. they used to be ferocious against man utd,5,0
j3LftIHVMZE/UgxPcgk8ZYF_1hFoPfx4AaABAg,14059,14027,1,UgxPcgk8ZYF_1hFoPfx4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Dan Bentley is man of the match,2,0
j3LftIHVMZE/Ugyq9KTV4g8hCCds_0l4AaABAg,14060,14027,1,Ugyq9KTV4g8hCCds_0l4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Bentley is a world class stopper. He saved minimum 3 extra goals.,3,0
j3LftIHVMZE/UgwA6zEhGWKCmDyEejV4AaABAg,14061,14027,1,UgwA6zEhGWKCmDyEejV4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Bentley and Hwang were amazing! Hope they will get more opportunities.,19,2
j3LftIHVMZE/UgxqMHDJ-RLvSE8Uvhp4AaABAg,14062,14027,1,UgxqMHDJ-RLvSE8Uvhp4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,1:15 what was the mf doing?,9,0
j3LftIHVMZE/UgywqpzvsXJlv54CJkh4AaABAg,14063,14027,1,UgywqpzvsXJlv54CJkh4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,"Amazing debut for Dan Bentley, couldn’t do anything about the goals.",13,0
j3LftIHVMZE/UgwVsD_ESnfMHYY-oKN4AaABAg,14064,14027,1,UgwVsD_ESnfMHYY-oKN4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,llupegue has a player like joao gomes on the bench and it doesn't glue it's an outrage for the wolves,3,0
j3LftIHVMZE/Ugw1nJhlwn3F_SUZUUx4AaABAg,14065,14027,1,Ugw1nJhlwn3F_SUZUUx4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Diego Costa is a log 🪵 🪵 🪵 poor wolves hurt those evil players that Lopeteggi brought 😂 😂 😂 🤮 🤮 🤮 🤮,1,0
j3LftIHVMZE/UgxXpIq4BtB03N8wydt4AaABAg,14066,14027,1,UgxXpIq4BtB03N8wydt4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Donde quedo Raul Jimenez? Es lamentable,0,4
j3LftIHVMZE/Ugx4Ylwttzuyeemc_Vx4AaABAg,14067,14027,1,Ugx4Ylwttzuyeemc_Vx4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Good game from Bentley 👍🏽,2,0
j3LftIHVMZE/UgxvAxTAQaEH52iSTJh4AaABAg,14068,14027,1,UgxvAxTAQaEH52iSTJh4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,"The rival beat us in the match, the scoring chances were almost all from Man United. I highlight some good interventions by Bentley in his debut, with three good saves. We have to strengthen ourselves a lot to have a good season in 2023/24.",2,1
j3LftIHVMZE/UgzZ7PvkroX9fyQaoKl4AaABAg,14069,14027,1,UgzZ7PvkroX9fyQaoKl4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,"big respect to Bentley, had some amazing saves. Would love to see him start when we play at home against everton.",26,0
j3LftIHVMZE/Ugz-PTPDXbH9Dh8ZJEx4AaABAg,14070,14027,1,Ugz-PTPDXbH9Dh8ZJEx4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,As a Liverpool fan Wolves really let me down today with their terrible first half performance.,1,7
j3LftIHVMZE/Ugw4PsGOp0dYyIdcRWp4AaABAg,14071,14027,1,Ugw4PsGOp0dYyIdcRWp4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,As a United fan  If I have to be honest w saves from your goalkeeper,19,10
j3LftIHVMZE/UgwdOlTXFT5Pz-ODjl94AaABAg,14072,14027,1,UgwdOlTXFT5Pz-ODjl94AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,The goalkeeper saved from 4-0 respect 🫡,63,0
j3LftIHVMZE/UgzHHSSOnY9BNMcq53d4AaABAg,14073,14027,1,UgzHHSSOnY9BNMcq53d4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Bentley was yhe only reason this game didn't end 4-0. Opposing keepers always go off when coming to OT.,5,0
j3LftIHVMZE/UgzuEATUkWXRGioBwaB4AaABAg,14074,14027,1,UgzuEATUkWXRGioBwaB4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Not a bad result it was only 2 scores against us not 6 😅,1,0
j3LftIHVMZE/UgxndCtjozm4aEL2pzJ4AaABAg,14075,14027,1,UgxndCtjozm4aEL2pzJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Why can’t our players just try and have a shot from distance when playing away,6,1
j3LftIHVMZE/Ugwhju2eqCWRGPV3Jd54AaABAg,14076,14027,1,Ugwhju2eqCWRGPV3Jd54AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,After Winners Wolverhampton Wanderers Defeat Against Manchester United In The Old Trafford,0,0
j3LftIHVMZE/Ugz8M7cBQ3A6vr81yjt4AaABAg,14077,14027,1,Ugz8M7cBQ3A6vr81yjt4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,"Another dull, boring huff and bit of puff performance from this wolves team with slow sideways and backwards passing. We give the ball away to often at this level and basicly make up the numbers !! Cant see how next season will be any different to be fair !!",9,3
j3LftIHVMZE/UgwAjiwAyyDqMeLo9eh4AaABAg,14078,14027,1,UgwAjiwAyyDqMeLo9eh4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,"youll notice the one who kept garnacho onside was nelson semedo, the shittest defender in the entire premier league just a portugese maguire please leave and go efl two where you belong this is like the 19th mistake of the season",0,0
j3LftIHVMZE/UgwNgrsBRWX_xI92td54AaABAg,14079,14027,1,UgwNgrsBRWX_xI92td54AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,As a man u fan I appreciate the performance of your goalkeeper,22,0
j3LftIHVMZE/UgyFhau1z1ketYFzazF4AaABAg,14080,14027,1,UgyFhau1z1ketYFzazF4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,"To be honest I’m fairly unbothered, of course I’d love a big result, but we saw Daniel Bentley have a masterclass (8 saves, 3 dive saves and 4 in the box + a high claim), and to be fair we have little to play for, our focus should be on transfers which it is at the moment which is encouraging. We’ll bounce back against Everton",51,1
j3LftIHVMZE/UgytnOnialtwqikN9_J4AaABAg,14081,14027,1,UgytnOnialtwqikN9_J4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,Bentley made some brilliant saves ! Respect and GG from a Man u fan,39,2
j3LftIHVMZE/UgwXC-XxTIbaYBaznQx4AaABAg,14082,14027,1,UgwXC-XxTIbaYBaznQx4AaABAg,data,items.*,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,😭😭😭,0,0
j3LftIHVMZE/j3LftIHVMZE,14083,14027,1,j3LftIHVMZE,offcut,,fetched (200),2023-10-16 14:47:04.938112,YouTube:/commentThreads,,,
